AGENCIA,VENTANILLA,TIPO,NRO,GENERADO,ASIGNADO,_INICIO_ATENCION,_FIN_ATENCION
AGENCIA_JESUS_MARIA_1,3,C,C101,11:33:38,11:44:23,11:44:41,11:44:50
AGENCIA_JESUS_MARIA_1,3,C,C102,11:34:08,11:44:52,11:45:07,11:46:50
AGENCIA_JESUS_MARIA_1,3,C,C107,11:42:42,11:54:42,11:54:53,12:01:42
AGENCIA_JESUS_MARIA_1,3,C,C109,11:44:13,12:01:44,00:00:00,00:00:00
AGENCIA_JESUS_MARIA_1,3,C,C110,11:46:18,12:02:09,12:02:15,12:03:29
AGENCIA_JESUS_MARIA_1,3,C,C111,11:46:57,12:03:33,12:03:40,12:15:05
AGENCIA_JESUS_MARIA_1,3,C,C113,11:48:26,12:15:06,12:15:15,12:19:35
AGENCIA_JESUS_MARIA_1,3,C,C114,11:49:21,12:19:35,12:19:45,12:22:09
AGENCIA_JESUS_MARIA_1,3,C,C115,11:50:18,12:27:56,00:00:00,00:00:00
AGENCIA_JESUS_MARIA_1,3,C,C117,11:51:27,12:28:21,12:29:25,12:35:08
AGENCIA_JESUS_MARIA_1,3,C,C125,12:10:54,12:35:09,12:35:24,12:44:45
AGENCIA_JESUS_MARIA_1,3,C,C131,12:27:53,12:45:20,12:45:30,12:46:37
AGENCIA_JESUS_MARIA_1,3,C,C133,12:28:22,12:46:37,12:46:45,12:47:45
AGENCIA_JESUS_MARIA_1,3,C,C135,12:29:27,12:47:51,12:48:01,12:50:28
AGENCIA_JESUS_MARIA_1,3,C,C137,12:39:16,12:50:28,12:50:35,12:52:12
AGENCIA_JESUS_MARIA_1,3,C,C138,12:39:27,12:52:13,12:52:17,12:58:01
AGENCIA_JESUS_MARIA_1,3,C,C143,12:43:40,13:01:03,13:01:14,13:17:57
AGENCIA_JESUS_MARIA_1,2,IV,IV3,09:35:10,09:35:10,09:35:10,09:51:48
AGENCIA_JESUS_MARIA_1,2,IV,IV8,11:34:02,11:34:02,11:34:02,11:53:14
AGENCIA_JESUS_MARIA_1,4,IV,IV4,10:16:23,10:16:23,10:16:23,10:18:35
AGENCIA_JESUS_MARIA_1,4,IV,IV6,10:47:45,10:47:45,10:47:45,10:49:09
AGENCIA_JESUS_MARIA_1,4,IV,IV7,10:49:17,10:49:17,10:49:17,10:51:28
AGENCIA_JESUS_MARIA_1,4,IV,IV10,12:13:43,12:13:43,12:13:43,12:32:10
AGENCIA_JESUS_MARIA_1,3,IV,IV1,08:59:37,08:59:37,08:59:37,09:25:08
AGENCIA_JESUS_MARIA_1,3,IV,IV2,09:26:27,09:26:27,09:26:27,09:28:50
AGENCIA_JESUS_MARIA_1,3,IV,IV5,10:19:24,10:19:24,10:19:24,10:50:38
AGENCIA_JESUS_MARIA_1,3,IV,IV9,11:46:53,11:46:53,11:46:53,11:54:41
AGENCIA_JESUS_MARIA_1,3,IV,IV11,12:22:12,12:22:12,12:22:12,12:27:56
AGENCIA_JESUS_MARIA_1,1,P,P2,09:24:39,09:24:43,09:25:31,09:28:40
AGENCIA_JESUS_MARIA_1,1,P,P10,11:21:58,11:24:03,11:24:07,11:25:42
AGENCIA_JESUS_MARIA_1,1,P,P17,12:11:03,12:20:46,12:20:52,12:32:37
AGENCIA_JESUS_MARIA_1,1,P,P18,12:38:30,12:44:53,12:45:03,12:45:06
AGENCIA_JESUS_MARIA_1,1,P,CC48,12:40:56,12:45:07,12:45:14,12:55:34
AGENCIA_JESUS_MARIA_1,1,P,P23,12:55:36,13:06:38,13:06:45,13:15:39
AGENCIA_JESUS_MARIA_1,2,P,P1,09:14:40,09:14:42,09:15:12,09:18:13
AGENCIA_JESUS_MARIA_1,2,P,P4,09:50:51,09:51:50,09:52:00,09:57:08
AGENCIA_JESUS_MARIA_1,2,P,CC10,10:14:25,10:15:15,10:15:26,10:30:57
AGENCIA_JESUS_MARIA_1,2,P,P5,10:30:41,10:33:39,10:33:48,10:39:35
AGENCIA_JESUS_MARIA_1,2,P,P9,11:04:52,11:05:55,11:06:11,11:12:43
AGENCIA_JESUS_MARIA_1,2,P,P15,11:53:02,11:55:57,11:56:20,12:25:58
AGENCIA_JESUS_MARIA_1,2,P,CC40,12:17:36,12:26:00,12:26:18,12:27:55
AGENCIA_JESUS_MARIA_1,2,P,P20,12:42:33,12:49:37,12:49:45,12:52:34
AGENCIA_JESUS_MARIA_1,6,P,P21,12:43:51,12:52:01,13:02:24,13:02:24
AGENCIA_JESUS_MARIA_1,6,P,CU2,13:03:11,13:07:24,13:11:03,13:11:04
AGENCIA_JESUS_MARIA_1,4,P,CC9,10:14:28,10:15:53,10:15:59,10:16:11
AGENCIA_JESUS_MARIA_1,4,P,P6,10:37:43,10:39:19,10:39:24,10:43:49
AGENCIA_JESUS_MARIA_1,4,P,P7,10:50:21,10:51:29,10:51:46,11:01:02
AGENCIA_JESUS_MARIA_1,4,P,P8,11:00:13,11:01:03,11:01:13,11:22:50
AGENCIA_JESUS_MARIA_1,4,P,P11,11:24:19,11:26:54,11:26:59,11:31:47
AGENCIA_JESUS_MARIA_1,4,P,P13,11:36:13,11:41:19,11:41:31,11:41:37
AGENCIA_JESUS_MARIA_1,4,P,IC3,11:39:31,11:47:19,11:47:27,11:47:40
AGENCIA_JESUS_MARIA_1,4,P,P14,11:44:00,11:52:30,11:52:38,11:59:02
AGENCIA_JESUS_MARIA_1,4,P,CC27,11:54:54,11:59:03,11:59:11,11:59:14
AGENCIA_JESUS_MARIA_1,4,P,P16,11:57:46,12:06:02,12:06:27,12:06:27
AGENCIA_JESUS_MARIA_1,4,P,CPP5,12:04:38,12:06:28,12:06:36,12:13:21
AGENCIA_JESUS_MARIA_1,4,P,P19,12:42:19,12:48:24,12:48:31,12:51:32
AGENCIA_JESUS_MARIA_1,5,P,PR11,10:45:34,10:47:17,10:47:18,10:52:51
AGENCIA_JESUS_MARIA_1,5,P,IC5,11:53:20,11:56:35,11:56:37,12:45:29
AGENCIA_JESUS_MARIA_1,5,P,IC14,13:04:47,13:12:14,13:12:16,13:12:29
AGENCIA_JESUS_MARIA_1,3,P,P3,09:49:57,09:51:13,09:51:23,09:52:32
AGENCIA_JESUS_MARIA_1,3,P,P12,11:32:17,11:40:27,11:41:06,11:42:46
AGENCIA_JESUS_MARIA_1,3,P,IC9,12:34:44,12:44:45,12:44:50,12:45:20
AGENCIA_JESUS_MARIA_1,3,P,P22,12:49:12,12:58:02,12:58:31,13:01:02
AGENCIA_JESUS_MARIA_1,1,PR,PR9,10:17:53,10:22:59,10:23:11,10:27:18
AGENCIA_JESUS_MARIA_1,1,PR,PR14,10:36:09,10:41:57,10:42:10,10:43:28
AGENCIA_JESUS_MARIA_1,1,PR,PR15,10:41:22,10:44:37,10:44:41,10:50:03
AGENCIA_JESUS_MARIA_1,1,PR,PR19,10:59:30,11:05:34,11:05:46,11:08:26
AGENCIA_JESUS_MARIA_1,1,PR,PR35,11:56:19,12:38:49,12:38:58,12:39:01
AGENCIA_JESUS_MARIA_1,1,PR,PR36,11:56:35,12:39:03,12:39:09,12:39:12
AGENCIA_JESUS_MARIA_1,1,PR,PR37,11:58:07,12:39:13,12:39:18,12:39:21
AGENCIA_JESUS_MARIA_1,1,PR,PR38,12:04:16,12:39:22,12:39:30,12:39:32
AGENCIA_JESUS_MARIA_1,1,PR,PR41,12:11:51,12:39:33,12:39:46,12:42:15
AGENCIA_JESUS_MARIA_1,1,PR,PR48,12:46:58,12:55:35,12:55:43,13:06:37
AGENCIA_JESUS_MARIA_1,2,PR,PR1,09:08:05,09:08:17,09:08:40,09:10:32
AGENCIA_JESUS_MARIA_1,6,PR,PR33,11:54:23,12:37:44,00:00:00,00:00:00
AGENCIA_JESUS_MARIA_1,6,PR,PR34,11:56:01,12:37:46,12:38:04,12:38:06
AGENCIA_JESUS_MARIA_1,6,PR,PR39,12:08:20,12:39:25,12:47:22,12:47:23
AGENCIA_JESUS_MARIA_1,2,PR,PR42,12:12:10,12:39:45,12:39:53,12:41:09
AGENCIA_JESUS_MARIA_1,2,PR,CC46,12:30:35,12:41:46,12:42:14,12:49:35
AGENCIA_JESUS_MARIA_1,2,PR,PR47,12:46:11,12:54:44,12:54:55,12:58:06
AGENCIA_JESUS_MARIA_1,2,PR,PR49,12:47:17,12:58:07,12:58:24,12:59:14
AGENCIA_JESUS_MARIA_1,4,PR,PR2,09:14:23,09:14:25,09:19:25,09:19:45
AGENCIA_JESUS_MARIA_1,4,PR,PR3,09:18:08,09:19:46,09:20:24,09:30:39
AGENCIA_JESUS_MARIA_1,4,PR,PR6,09:55:38,09:55:50,09:55:58,09:59:18
AGENCIA_JESUS_MARIA_1,4,PR,PR40,12:10:12,12:39:30,12:39:39,12:41:30
AGENCIA_JESUS_MARIA_1,4,PR,PR43,12:16:10,12:41:41,12:45:27,12:45:35
AGENCIA_JESUS_MARIA_1,4,PR,IC8,12:37:20,12:45:36,12:45:43,12:45:51
AGENCIA_JESUS_MARIA_1,4,PR,PR46,12:41:43,12:51:33,12:51:45,12:59:20
AGENCIA_JESUS_MARIA_1,5,PR,PR4,09:27:11,09:27:12,09:27:17,09:31:06
AGENCIA_JESUS_MARIA_1,5,PR,PR5,09:37:06,09:37:24,09:37:30,09:57:56
AGENCIA_JESUS_MARIA_1,5,PR,PR7,10:03:08,10:04:36,10:04:38,10:07:29
AGENCIA_JESUS_MARIA_1,5,PR,PR8,10:10:29,10:11:26,10:11:28,10:15:56
AGENCIA_JESUS_MARIA_1,5,PR,PR10,10:18:04,10:23:28,10:23:29,10:25:13
AGENCIA_JESUS_MARIA_1,5,PR,PR11,10:22:10,10:25:15,10:25:17,10:32:15
AGENCIA_JESUS_MARIA_1,5,PR,PR12,10:28:06,10:32:30,10:32:32,10:37:08
AGENCIA_JESUS_MARIA_1,5,PR,PR13,10:30:12,10:37:10,10:37:11,10:47:16
AGENCIA_JESUS_MARIA_1,5,PR,PR16,10:46:21,10:52:53,10:52:54,10:53:09
AGENCIA_JESUS_MARIA_1,5,PR,PR17,10:46:31,10:53:10,10:53:11,10:53:45
AGENCIA_JESUS_MARIA_1,5,PR,PR18,10:47:27,10:53:47,10:53:48,10:59:01
AGENCIA_JESUS_MARIA_1,5,PR,PR20,10:59:55,11:06:30,11:06:43,11:07:05
AGENCIA_JESUS_MARIA_1,5,PR,PR21,11:06:29,11:07:06,11:07:08,11:07:24
AGENCIA_JESUS_MARIA_1,5,PR,PR22,11:07:06,11:07:25,11:07:27,11:11:38
AGENCIA_JESUS_MARIA_1,5,PR,PR23,11:08:42,11:11:40,11:11:42,11:15:44
AGENCIA_JESUS_MARIA_1,5,PR,PR24,11:12:11,11:15:46,11:15:47,11:15:59
AGENCIA_JESUS_MARIA_1,5,PR,PR25,11:24:01,11:29:38,11:29:39,11:35:08
AGENCIA_JESUS_MARIA_1,5,PR,PR26,11:29:06,11:35:10,11:35:11,11:37:10
AGENCIA_JESUS_MARIA_1,5,PR,PR27,11:30:03,11:37:11,11:37:12,11:42:12
AGENCIA_JESUS_MARIA_1,5,PR,PR28,11:38:08,11:42:14,11:42:15,11:45:14
AGENCIA_JESUS_MARIA_1,5,PR,PR29,11:42:08,11:45:15,11:45:18,11:46:26
AGENCIA_JESUS_MARIA_1,5,PR,PR30,11:42:22,11:46:27,11:46:29,11:51:26
AGENCIA_JESUS_MARIA_1,5,PR,PR31,11:45:43,11:51:27,11:51:29,11:54:05
AGENCIA_JESUS_MARIA_1,5,PR,PR32,11:48:54,11:54:06,11:54:07,11:56:33
AGENCIA_JESUS_MARIA_1,5,PR,PR44,12:32:12,12:45:31,12:45:32,12:45:47
AGENCIA_JESUS_MARIA_1,5,PR,PR45,12:40:10,12:45:48,12:45:49,12:59:17
AGENCIA_JESUS_MARIA_1,5,PR,PR50,12:55:47,12:59:19,12:59:30,13:01:53
AGENCIA_JESUS_MARIA_1,1,U,U7,10:56:13,11:00:12,11:00:20,11:05:29
AGENCIA_JESUS_MARIA_1,2,U,U1,09:11:41,09:11:43,09:12:01,09:13:41
AGENCIA_JESUS_MARIA_1,4,U,U2,09:54:55,09:55:11,09:55:16,09:55:48
AGENCIA_JESUS_MARIA_1,4,U,U4,10:29:23,10:35:48,10:35:58,10:37:18
AGENCIA_JESUS_MARIA_1,4,U,U5,10:44:20,10:44:58,10:45:11,10:45:16
AGENCIA_JESUS_MARIA_1,4,U,U12,11:51:00,12:35:25,12:35:31,12:37:30
AGENCIA_JESUS_MARIA_1,4,U,U13,11:57:03,12:37:31,12:37:37,12:39:29
AGENCIA_JESUS_MARIA_1,4,U,U14,12:15:42,12:48:09,12:48:22,12:48:23
AGENCIA_JESUS_MARIA_1,5,U,U3,10:07:32,10:16:16,10:16:20,10:23:26
AGENCIA_JESUS_MARIA_1,5,U,U11,11:11:04,11:16:00,11:16:02,11:16:49
AGENCIA_JESUS_MARIA_1,5,U,U15,12:39:55,13:12:30,13:12:32,13:12:39
AGENCIA_JESUS_MARIA_1,3,U,U6,10:49:32,10:55:51,10:55:54,11:00:16
AGENCIA_JESUS_MARIA_1,3,U,U8,10:58:25,11:00:17,11:00:25,11:02:06
AGENCIA_JESUS_MARIA_1,3,U,U9,11:02:34,11:05:19,11:05:27,11:06:46
AGENCIA_JESUS_MARIA_1,3,U,U10,11:02:52,11:08:04,11:08:32,11:08:55
AGENCIA_MARANGA,2,C,C4,09:02:30,09:04:36,09:04:41,09:07:55
AGENCIA_MARANGA,2,C,C5,09:08:03,09:08:05,09:08:22,09:11:48
AGENCIA_MARANGA,2,C,C16,09:31:31,09:33:06,09:33:09,09:42:07
AGENCIA_MARANGA,2,C,C18,09:40:39,09:42:09,09:42:15,09:42:54
AGENCIA_MARANGA,2,C,C20,09:41:07,09:42:56,09:42:58,09:44:28
AGENCIA_MARANGA,2,C,C23,09:48:48,09:51:16,09:51:18,09:54:42
AGENCIA_MARANGA,2,C,C27,09:54:02,09:54:52,09:54:55,09:58:52
AGENCIA_MARANGA,2,C,C31,09:58:47,09:58:58,09:59:01,10:00:49
AGENCIA_MARANGA,2,C,C43,10:12:42,10:23:53,10:23:57,10:27:45
AGENCIA_MARANGA,2,C,C47,10:21:01,10:28:22,10:28:26,10:29:28
AGENCIA_MARANGA,2,C,C48,10:21:15,10:29:29,10:29:31,10:32:06
AGENCIA_MARANGA,2,C,C58,10:42:39,10:45:30,10:45:33,10:48:05
AGENCIA_MARANGA,2,C,C62,10:47:40,10:56:16,10:56:19,10:56:29
AGENCIA_MARANGA,2,C,C63,10:48:00,10:56:30,10:56:33,10:58:22
AGENCIA_MARANGA,2,C,C64,10:48:24,10:58:23,10:58:25,11:01:08
AGENCIA_MARANGA,2,C,C66,10:51:28,11:01:18,11:01:32,11:04:53
AGENCIA_MARANGA,2,C,C70,10:54:36,11:04:55,11:05:04,11:06:35
AGENCIA_MARANGA,2,C,C71,10:58:10,11:06:41,11:06:44,11:07:03
AGENCIA_MARANGA,2,C,C72,11:01:46,11:07:04,11:07:11,11:09:36
AGENCIA_MARANGA,2,C,C75,11:05:35,11:12:16,11:12:19,11:12:20
AGENCIA_MARANGA,2,C,C76,11:07:24,11:12:21,11:12:28,11:13:17
AGENCIA_MARANGA,2,C,C77,11:10:33,11:15:01,11:15:06,11:20:05
AGENCIA_MARANGA,2,C,C81,11:12:16,11:20:07,11:20:10,11:21:00
AGENCIA_MARANGA,2,C,C83,11:18:08,11:22:17,11:22:20,11:22:29
AGENCIA_MARANGA,2,C,C86,11:24:20,11:31:46,11:31:55,11:41:05
AGENCIA_MARANGA,2,C,C92,11:29:08,11:41:06,11:41:09,11:42:13
AGENCIA_MARANGA,2,C,C94,11:29:45,11:42:19,11:42:28,11:45:34
AGENCIA_MARANGA,2,C,C95,11:30:11,11:45:38,11:45:48,11:54:20
AGENCIA_MARANGA,2,C,C105,11:54:15,12:02:10,12:02:13,12:11:20
AGENCIA_MARANGA,2,C,C109,12:02:11,12:16:56,12:16:59,12:17:48
AGENCIA_MARANGA,2,C,C120,12:36:45,12:42:32,12:45:26,12:45:27
AGENCIA_MARANGA,2,C,C125,12:44:11,12:49:38,12:49:40,12:51:06
AGENCIA_MARANGA,2,C,C126,12:45:42,12:51:07,12:51:10,12:54:56
AGENCIA_MARANGA,2,C,C128,12:49:08,12:54:57,12:54:59,12:56:41
AGENCIA_MARANGA,2,C,C131,12:54:03,13:10:14,13:10:25,13:14:41
AGENCIA_MARANGA,2,C,C132,12:54:16,13:14:51,13:14:55,13:15:08
AGENCIA_MARANGA,2,C,C133,12:56:01,13:15:08,13:15:14,13:20:19
AGENCIA_MARANGA,5,C,C8,09:12:50,09:12:52,09:13:08,09:19:29
AGENCIA_MARANGA,5,C,C9,09:21:50,09:21:52,09:22:22,09:24:40
AGENCIA_MARANGA,5,C,C14,09:27:12,09:30:52,09:31:06,09:34:03
AGENCIA_MARANGA,5,C,C17,09:35:32,09:35:35,09:36:18,09:44:24
AGENCIA_MARANGA,5,C,C21,09:41:39,09:44:26,09:44:35,09:59:23
AGENCIA_MARANGA,5,C,C40,10:10:31,10:22:11,10:22:21,10:23:45
AGENCIA_MARANGA,5,C,C42,10:11:14,10:23:48,10:24:16,10:25:51
AGENCIA_MARANGA,5,C,C44,10:13:13,10:25:52,10:25:57,10:28:06
AGENCIA_MARANGA,5,C,C50,10:29:24,10:33:29,10:33:38,10:34:52
AGENCIA_MARANGA,5,C,C51,10:29:47,10:34:53,10:34:58,10:36:54
AGENCIA_MARANGA,5,C,C54,10:35:49,10:42:10,10:42:20,10:44:17
AGENCIA_MARANGA,5,C,C56,10:41:44,10:44:19,10:44:28,10:48:04
AGENCIA_MARANGA,5,C,C67,10:51:57,11:02:36,00:00:00,00:00:00
AGENCIA_MARANGA,5,C,C68,10:52:44,11:02:47,00:00:00,00:00:00
AGENCIA_MARANGA,5,C,C69,10:52:59,11:03:06,11:03:13,11:05:47
AGENCIA_MARANGA,5,C,C74,11:05:14,11:11:36,11:11:45,11:27:53
AGENCIA_MARANGA,5,C,C85,11:22:28,11:31:13,11:31:26,11:34:57
AGENCIA_MARANGA,5,C,C88,11:25:17,11:37:13,11:37:22,11:40:40
AGENCIA_MARANGA,5,C,C90,11:28:45,11:40:41,11:40:47,11:47:56
AGENCIA_MARANGA,5,C,C101,11:41:29,11:57:43,00:00:00,00:00:00
AGENCIA_MARANGA,5,C,C102,11:46:00,11:58:02,00:00:00,00:00:00
AGENCIA_MARANGA,5,C,C103,11:46:33,11:58:36,11:59:03,12:05:00
AGENCIA_MARANGA,5,C,C106,11:56:50,12:05:01,12:05:15,12:26:51
AGENCIA_MARANGA,5,C,C115,12:23:08,12:30:55,12:31:04,12:32:39
AGENCIA_MARANGA,5,C,C116,12:23:22,12:32:41,12:35:21,12:36:56
AGENCIA_MARANGA,5,C,C118,12:24:03,12:36:58,12:37:09,12:39:35
AGENCIA_MARANGA,5,C,C119,12:27:37,12:39:36,12:39:45,12:42:24
AGENCIA_MARANGA,5,C,C122,12:42:17,12:46:54,00:00:00,00:00:00
AGENCIA_MARANGA,5,C,C124,12:43:16,12:47:25,12:47:33,12:56:17
AGENCIA_MARANGA,5,C,C129,12:49:17,12:56:28,12:56:38,14:22:40
AGENCIA_MARANGA,3,C,C2,09:00:56,09:01:04,09:01:39,09:04:28
AGENCIA_MARANGA,3,C,C3,09:02:19,09:04:30,09:04:51,09:07:11
AGENCIA_MARANGA,3,C,C11,09:24:55,09:26:12,09:26:15,09:26:42
AGENCIA_MARANGA,3,C,C13,09:25:32,09:30:36,09:30:38,09:32:47
AGENCIA_MARANGA,3,C,C15,09:29:57,09:32:48,09:33:04,09:43:07
AGENCIA_MARANGA,3,C,C25,09:50:32,09:52:59,09:53:06,09:56:37
AGENCIA_MARANGA,3,C,C28,09:57:30,09:57:37,00:00:00,00:00:00
AGENCIA_MARANGA,3,C,C29,09:58:04,09:58:13,09:58:20,10:01:34
AGENCIA_MARANGA,3,C,C34,10:02:19,10:02:25,10:06:58,10:07:03
AGENCIA_MARANGA,3,C,C35,10:07:08,10:07:12,10:07:24,10:11:10
AGENCIA_MARANGA,3,C,C39,10:09:46,10:21:00,10:21:03,10:22:36
AGENCIA_MARANGA,3,C,C41,10:10:38,10:22:41,10:22:47,10:26:56
AGENCIA_MARANGA,3,C,C45,10:16:59,10:26:57,10:26:59,10:27:14
AGENCIA_MARANGA,3,C,C46,10:19:21,10:27:15,10:27:17,10:30:17
AGENCIA_MARANGA,3,C,C49,10:25:49,10:33:09,10:33:11,10:38:24
AGENCIA_MARANGA,3,C,C52,10:32:16,10:38:26,10:38:35,10:42:22
AGENCIA_MARANGA,3,C,C57,10:42:15,10:44:26,10:44:29,10:49:53
AGENCIA_MARANGA,3,C,C59,10:44:42,10:49:59,10:50:06,10:51:48
AGENCIA_MARANGA,3,C,C60,10:45:50,10:51:54,10:52:00,10:55:59
AGENCIA_MARANGA,3,C,C61,10:46:23,10:56:00,10:56:06,10:59:36
AGENCIA_MARANGA,3,C,C65,10:51:06,10:59:37,10:59:40,11:10:32
AGENCIA_MARANGA,3,C,C73,11:03:34,11:10:33,11:10:36,11:13:42
AGENCIA_MARANGA,3,C,C78,11:10:59,11:16:07,11:16:14,11:18:50
AGENCIA_MARANGA,3,C,C80,11:11:38,11:18:52,11:18:56,11:28:26
AGENCIA_MARANGA,3,C,C84,11:19:29,11:28:28,11:28:35,11:29:55
AGENCIA_MARANGA,3,C,C87,11:24:32,11:33:09,11:33:26,11:39:07
AGENCIA_MARANGA,3,C,C91,11:29:00,11:40:59,11:41:03,11:44:39
AGENCIA_MARANGA,3,C,C96,11:31:19,11:45:53,11:46:01,11:50:00
AGENCIA_MARANGA,3,C,C98,11:32:42,11:50:01,00:00:00,00:00:00
AGENCIA_MARANGA,3,C,C99,11:37:08,11:53:43,11:53:50,11:56:03
AGENCIA_MARANGA,3,C,C100,11:37:19,11:56:04,11:56:10,11:58:51
AGENCIA_MARANGA,3,C,C104,11:53:34,12:00:43,12:00:45,12:05:06
AGENCIA_MARANGA,3,C,C108,12:02:03,12:14:42,12:19:02,12:19:02
AGENCIA_MARANGA,3,C,C110,12:10:13,12:19:59,12:20:02,12:25:12
AGENCIA_MARANGA,3,C,C112,12:17:11,12:25:14,12:25:23,12:27:02
AGENCIA_MARANGA,3,C,C113,12:18:47,12:27:03,12:27:05,12:29:58
AGENCIA_MARANGA,3,C,C114,12:22:59,12:30:00,12:31:53,12:33:07
AGENCIA_MARANGA,3,C,C117,12:23:53,12:33:08,12:33:23,12:44:12
AGENCIA_MARANGA,3,C,C121,12:37:03,12:44:13,00:00:00,00:00:00
AGENCIA_MARANGA,3,C,C123,12:43:02,12:47:19,12:47:22,13:15:40
AGENCIA_MARANGA,3,C,C134,13:06:25,13:15:41,13:15:50,13:17:21
AGENCIA_MARANGA,3,C,C135,13:15:27,13:17:23,13:17:33,13:18:03
AGENCIA_MARANGA,1,C,C19,09:40:58,09:42:52,00:00:00,00:00:00
AGENCIA_MARANGA,1,C,C32,09:59:14,09:59:15,10:08:15,10:08:16
AGENCIA_MARANGA,1,C,C37,10:08:21,10:11:38,10:16:05,10:16:06
AGENCIA_MARANGA,1,C,C38,10:08:57,10:16:18,10:16:34,10:20:56
AGENCIA_MARANGA,1,C,C82,11:13:04,11:20:41,11:20:53,11:42:05
AGENCIA_MARANGA,1,C,C93,11:29:32,11:42:08,00:00:00,00:00:00
AGENCIA_MARANGA,1,C,C107,12:01:51,12:14:35,12:14:55,12:53:58
AGENCIA_MARANGA,1,C,C127,12:47:35,12:54:15,00:00:00,00:00:00
AGENCIA_MARANGA,1,C,C130,12:51:20,12:56:28,12:56:54,12:59:04
AGENCIA_MARANGA,4,C,C1,09:00:45,09:00:54,09:01:08,09:09:25
AGENCIA_MARANGA,4,C,C6,09:08:22,09:09:26,09:09:31,09:11:24
AGENCIA_MARANGA,4,C,C7,09:11:03,09:11:26,09:11:35,09:17:05
AGENCIA_MARANGA,4,C,C10,09:22:10,09:22:10,09:26:55,09:26:55
AGENCIA_MARANGA,4,C,C12,09:25:09,09:26:57,09:27:19,09:31:15
AGENCIA_MARANGA,4,C,C22,09:48:01,09:50:55,09:51:01,09:51:28
AGENCIA_MARANGA,4,C,C24,09:48:56,09:51:29,09:51:38,09:54:35
AGENCIA_MARANGA,4,C,C26,09:52:28,09:54:37,09:54:42,09:58:27
AGENCIA_MARANGA,4,C,C30,09:58:26,09:58:37,09:58:47,10:00:41
AGENCIA_MARANGA,4,C,C33,10:00:18,10:00:43,10:00:46,10:02:35
AGENCIA_MARANGA,4,C,C36,10:07:32,10:07:32,10:08:06,10:12:26
AGENCIA_MARANGA,4,C,C53,10:34:44,10:38:51,10:38:55,10:43:13
AGENCIA_MARANGA,4,C,C55,10:37:20,10:43:15,10:43:19,10:57:20
AGENCIA_MARANGA,4,C,C79,11:11:20,11:17:07,11:17:18,11:27:56
AGENCIA_MARANGA,4,C,C89,11:25:30,11:38:30,11:38:34,11:44:31
AGENCIA_MARANGA,4,C,C97,11:31:44,11:49:57,11:50:02,11:53:22
AGENCIA_MARANGA,4,C,C111,12:16:50,12:22:43,00:00:00,00:00:00
AGENCIA_MARANGA,2,IV,IV1,09:16:24,09:16:24,09:16:24,09:28:55
AGENCIA_MARANGA,2,IV,IV6,10:32:10,10:32:10,10:32:10,10:45:29
AGENCIA_MARANGA,5,IV,IV7,10:36:58,10:36:58,10:36:58,10:38:32
AGENCIA_MARANGA,3,IV,IV2,09:21:03,09:21:03,09:21:03,09:21:57
AGENCIA_MARANGA,3,IV,IV3,09:23:41,09:23:41,09:23:41,09:26:11
AGENCIA_MARANGA,3,IV,IV4,09:43:11,09:43:11,09:43:11,09:52:59
AGENCIA_MARANGA,3,IV,IV9,11:44:50,11:44:50,11:44:50,11:45:51
AGENCIA_MARANGA,4,IV,IV5,10:03:49,10:03:49,10:03:49,10:04:20
AGENCIA_MARANGA,4,IV,IV8,11:28:01,11:28:01,11:28:01,11:34:26
AGENCIA_MARANGA,2,P,P1,09:00:27,09:00:53,09:01:15,09:04:35
AGENCIA_MARANGA,2,P,P5,09:26:33,09:29:05,09:29:16,09:33:04
AGENCIA_MARANGA,2,P,P9,10:22:49,10:27:48,10:28:01,10:28:20
AGENCIA_MARANGA,2,P,P12,11:10:24,11:13:21,11:13:23,11:15:00
AGENCIA_MARANGA,2,P,P15,11:46:13,11:54:22,11:54:25,11:57:42
AGENCIA_MARANGA,5,P,P3,09:24:40,09:24:43,09:25:02,09:30:50
AGENCIA_MARANGA,5,P,P20,12:34:45,12:42:26,12:46:41,12:46:52
AGENCIA_MARANGA,3,P,P2,09:15:55,09:15:59,09:19:54,09:19:55
AGENCIA_MARANGA,3,P,P4,09:25:40,09:26:44,09:26:48,09:30:35
AGENCIA_MARANGA,3,P,P7,10:08:47,10:11:12,10:11:14,10:19:15
AGENCIA_MARANGA,3,P,P8,10:12:22,10:19:21,10:19:26,10:20:59
AGENCIA_MARANGA,3,P,P13,11:10:44,11:13:43,11:13:46,11:16:06
AGENCIA_MARANGA,3,P,P19,12:02:47,12:05:07,12:05:35,12:14:41
AGENCIA_MARANGA,3,P,P21,12:41:44,12:44:35,12:44:38,12:46:47
AGENCIA_MARANGA,3,P,P22,12:43:30,12:46:48,00:00:00,00:00:00
AGENCIA_MARANGA,1,P,P17,11:48:25,11:56:27,11:56:44,12:00:10
AGENCIA_MARANGA,1,P,P18,11:55:16,12:00:10,12:00:24,12:14:34
AGENCIA_MARANGA,1,P,P23,12:55:47,12:59:04,12:59:12,13:01:19
AGENCIA_MARANGA,4,P,P6,09:29:15,09:31:17,09:31:18,09:48:28
AGENCIA_MARANGA,4,P,P10,10:26:15,10:31:44,10:31:47,10:38:50
AGENCIA_MARANGA,4,P,P11,11:06:50,11:10:19,11:10:28,11:14:17
